,name,rating,date,one,two,three,four,five,tag,tag_name,region,region_name,era,is_made_in_china,log10_proportion
6562,蜘蛛侠：英雄归来 Spider-Man: Homecoming(2017),7.3,2017-06-28,13.3,44.6,37.1,4.1,0.8,tag3,冒险,region1, 美国,2010s,0.0,1.1238516409670858
6563,彗星来的那一夜 Coherence(2013),8.5,2013-09-19,42.9,43.5,12.1,1.2,0.4,tag3,惊悚,region1, 美国 ,2010s,0.0,1.6324572921847242
6564,源代码 Source Code(2011),8.5,2011-03-11,39.7,47.7,11.9,0.6,0.1,tag3,惊悚,region1, 美国 ,2010s,0.0,1.5987905067631152
6565,芳华(2017),7.7,2017-09-07,21.8,45.5,27.8,3.9,1.0,tag3,战争,region1, 中国大陆,2010s,1.0,1.3384564936046048
6566,美国队长 Captain America: The First Avenger(2011),7.1,2011-07-19,15.3,35.5,41.4,6.6,1.2,tag3,冒险,region1, 美国,2010s,0.0,1.1846914308175989
6567,萤火之森 蛍火の杜へ(2011),8.9,2011-09-17,55.0,34.3,9.6,0.8,0.2,tag3,动画,region1, 日本,2010s,0.0,1.7403626894942439
6568,银河护卫队 Guardians of the Galaxy(2014),8.1,2014-07-21,29.4,48.7,19.6,1.8,0.5,tag3,冒险,region1, 美国 ,2010s,0.0,1.4683473304121573
6569,妖猫传(2017),6.9,2017-12-22,13.8,35.3,38.5,9.4,3.0,tag3,奇幻,region1, 中国大陆 ,2010s,1.0,1.1398790864012365
6570,那些年，我们一起追的女孩 那些年，我們一起追的女孩(2011),8.1,2011-08-19,31.2,45.8,20.7,1.9,0.5,tag3,爱情,region1, 中国台湾,2010s,1.0,1.4941545940184429
6571,金陵十三钗(2011),8.3,2011-12-15,36.2,46.0,15.4,1.7,0.7,tag3,战争,region1, 中国大陆 ,2010s,1.0,1.5587085705331658
6572,美国队长3 Captain America: Civil War(2016),7.9,2016-04-12,26.7,45.3,24.2,2.8,1.0,tag3,冒险,region1, 美国,2010s,0.0,1.4265112613645752
6573,被解救的姜戈 Django Unchained(2012),8.8,2012-12-25,50.6,39.9,8.7,0.6,0.2,tag3,西部,region1, 美国,2010s,0.0,1.7041505168397992
6574,波西米亚狂想曲 Bohemian Rhapsody(2018),8.6,2018-11-02,47.8,38.6,12.1,1.3,0.2,tag3,音乐,region1, 英国 ,2010s,0.0,1.6794278966121188
6575,海王 Aquaman(2018),7.6,2018-12-07,21.1,43.0,30.6,4.5,0.9,tag3,冒险,region1, 美国 ,2010s,0.0,1.3242824552976926
6576,无敌破坏王 Wreck-It Ralph(2012),8.7,2012-11-02,48.2,40.6,10.4,0.6,0.1,tag3,奇幻,region1, 美国,2010s,0.0,1.6830470382388496
6577,天才枪手 ฉลาดเกมส์โกง(2017),8.2,2017-05-03,27.6,54.2,16.8,1.1,0.3,tag3,犯罪,region1, 泰国,2010s,0.0,1.4409090820652177
6578,模仿游戏 The Imitation Game(2014),8.8,2014-11-14,48.6,41.6,9.3,0.5,0.1,tag3,传记,region1, 英国 ,2010s,0.0,1.6866362692622934
6579,小姐 아가씨(2016),8.5,2016-05-14,40.2,44.8,13.6,1.1,0.3,tag3,情色,region1, 韩国,2010s,0.0,1.60422605308447
6580,捉妖记2(2018),4.9,2018-02-16,2.4,7.6,37.6,37.8,14.6,tag3,奇幻,region1, 中国大陆 ,2010s,1.0,0.38021124171160603
6581,蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises(2012),8.8,2012-07-20,53.1,36.7,9.3,0.7,0.2,tag3,科幻,region1, 美国 ,2010s,0.0,1.725094521081469
6582,美国队长2 Captain America: The Winter Soldier(2014),8.0,2014-03-13,27.3,49.5,21.3,1.5,0.4,tag3,冒险,region1, 美国,2010s,0.0,1.436162647040756
6583,蚁人 Ant-Man(2015),7.7,2015-07-17,18.2,50.2,29.2,2.0,0.3,tag3,冒险,region1, 美国,2010s,0.0,1.2600713879850747
6584,雷神 Thor(2011),7.1,2011-05-06,14.1,35.9,43.5,5.7,0.8,tag3,冒险,region1, 美国,2010s,0.0,1.14921911265538
6585,黑豹 Black Panther(2018),6.5,2018-02-16,6.6,26.7,52.5,12.0,2.3,tag3,冒险,region1, 美国 ,2010s,0.0,0.8195439355418687
6586,银河护卫队2 Guardians of the Galaxy Vol. 2(2017),8.0,2017-04-19,27.1,47.1,22.9,2.5,0.4,tag3,冒险,region1, 美国,2010s,0.0,1.4329692908744058
6587,神奇动物在哪里 Fantastic Beasts and Where to Find Them(2016),7.7,2016-11-18,23.1,45.1,28.0,3.3,0.5,tag3,冒险,region1, 英国 ,2010s,0.0,1.3636119798921444
6588,惊奇队长 Captain Marvel(2019),6.8,2019-03-08,9.1,31.7,49.4,8.4,1.4,tag3,冒险,region1, 美国 ,2010s,0.0,0.9590413923210935
6589,无问西东(2018),7.5,2018-01-12,25.3,38.5,26.5,7.2,2.4,tag3,战争,region1, 中国大陆,2010s,1.0,1.403120521175818
6590,奇迹男孩 Wonder(2017),8.6,2017-11-17,43.0,44.3,12.0,0.7,0.1,tag3,儿童,region1, 美国 ,2010s,0.0,1.6334684555795864
6591,玩具总动员3 Toy Story 3(2010),8.9,2010-06-16,54.5,36.0,9.0,0.4,0.1,tag3,奇幻,region1, 美国,2010s,0.0,1.7363965022766426
6592,雷神3：诸神黄昏 Thor: Ragnarok(2017),7.4,2017-10-24,15.6,43.2,35.5,4.9,0.8,tag3,冒险,region1, 美国,2010s,0.0,1.1931245983544616
6593,恐怖直播 더 테러 라이브(2013),8.7,2013-07-31,48.2,41.3,9.6,0.6,0.2,tag3,犯罪,region1, 韩国,2010s,0.0,1.6830470382388496
6594,西游记之大圣归来(2015),8.3,2015-07-10,37.9,42.5,16.8,2.1,0.8,tag3,奇幻,region1, 中国大陆,2010s,1.0,1.5786392099680724
6595,心迷宫(2014),8.7,2014-07-21,47.7,43.0,8.4,0.7,0.2,tag3,犯罪,region1, 中国大陆,2010s,1.0,1.678518379040114
6596,借东西的小人阿莉埃蒂 借りぐらしのアリエッティ(2010),8.9,2010-07-17,53.4,38.1,8.1,0.4,0.1,tag3,冒险,region1, 日本,2010s,0.0,1.7275412570285564
6597,雷神2：黑暗世界 Thor: The Dark World(2013),7.4,2013-11-08,16.4,42.9,36.3,3.8,0.6,tag3,冒险,region1, 美国,2010s,0.0,1.2148438480476977
6598,邪不压正(2018),7.0,2018-07-13,14.2,36.7,38.3,8.4,2.3,tag3,动作,region1, 中国大陆,2010s,1.0,1.1522883443830565
6599,动物世界(2018),7.2,2018-06-29,11.5,44.0,37.3,5.8,1.5,tag3,冒险,region1, 中国大陆,2010s,1.0,1.0606978403536116
6600,超时空同居(2018),6.8,2018-05-18,8.0,34.4,48.5,8.1,1.1,tag3,奇幻,region1, 中国大陆,2010s,1.0,0.9030899869919435
6601,神偷奶爸2 Despicable Me 2(2013),8.1,2013-07-03,29.0,49.2,20.1,1.4,0.2,tag3,冒险,region1, 美国 ,2010s,0.0,1.462397997898956
6602,天气之子 天気の子(2019),7.0,2019-07-19,13.3,35.7,41.9,8.0,1.2,tag3,奇幻,region1, 日本,2010s,0.0,1.1238516409670858
6603,阿丽塔：战斗天使 Alita: Battle Angel(2019),7.5,2019-02-05,18.6,42.7,33.4,4.6,0.8,tag3,冒险,region1, 美国 ,2010s,0.0,1.2695129442179163
6604,阳光普照 陽光普照(2019),8.6,2019-09-06,40.1,48.6,10.4,0.7,0.2,tag3,犯罪,region1, 中国台湾,2010s,1.0,1.6031443726201824
6605,蚁人2：黄蜂女现身 Ant-Man and the Wasp(2018),7.3,2018-07-06,11.3,44.9,39.2,4.1,0.4,tag3,冒险,region1, 美国,2010s,0.0,1.0530784434834197
6606,一代宗师 一代宗師(2013),8.1,2013-01-08,33.0,44.9,18.7,2.5,0.8,tag3,爱情,region1, 中国大陆 ,2010s,1.0,1.5185139398778875
6607,荒蛮故事 Relatos salvajes(2014),8.8,2014-05-17,49.0,41.7,8.5,0.6,0.2,tag3,犯罪,region1, 阿根廷 ,2010s,0.0,1.6901960800285136
6608,敦刻尔克 Dunkirk(2017),8.4,2017-07-13,38.7,45.7,14.0,1.2,0.3,tag3,战争,region1, 英国 ,2010s,0.0,1.5877109650189114
6609,重返20岁(2015),7.1,2015-01-08,13.8,38.4,39.9,6.1,1.9,tag3,奇幻,region1, 中国大陆 ,2010s,1.0,1.1398790864012365
6610,神偷奶爸3 Despicable Me 3(2017),6.8,2017-06-14,10.0,30.5,49.0,9.3,1.1,tag3,冒险,region1, 美国,2010s,0.0,1.0
6611,疯狂的麦克斯4：狂暴之路 Mad Max: Fury Road(2015),8.7,2015-05-14,48.8,37.5,11.7,1.4,0.5,tag3,冒险,region1, 澳大利亚 ,2010s,0.0,1.6884198220027107
6612,冰雪奇缘2 Frozen II(2019),7.0,2019-11-22,12.9,33.8,44.9,7.4,1.0,tag3,歌舞,region1, 美国,2010s,0.0,1.110589710299249
6613,西游降魔篇(2013),7.2,2013-02-07,15.3,38.6,37.0,7.1,2.0,tag3,冒险,region1, 中国大陆 ,2010s,1.0,1.1846914308175989
6614,暴裂无声(2017),8.2,2017-07-27,31.1,50.8,16.1,1.7,0.3,tag3,犯罪,region1, 中国大陆,2010s,1.0,1.4927603890268375
6615,罗小黑战记(2019),8.0,2019-08-27,32.3,42.2,21.7,3.3,0.6,tag3,奇幻,region1, 中国大陆,2010s,1.0,1.5092025223311027
6616,狮子王 The Lion King(2019),7.2,2019-07-12,14.7,39.2,39.5,5.6,1.0,tag3,冒险,region1, 美国,2010s,0.0,1.167317334748176
6617,小萝莉的猴神大叔 Bajrangi Bhaijaan(2015),8.4,2015-07-17,42.0,40.4,15.4,1.9,0.4,tag3,动作,region1, 印度,2010s,0.0,1.6232492903979006
6618,美女与野兽 Beauty and the Beast(2017),7.1,2017-03-17,13.8,36.3,42.4,6.6,0.8,tag3,奇幻,region1, 美国,2010s,0.0,1.1398790864012365
6619,惊天魔盗团2 Now You See Me 2(2016),6.9,2016-06-10,12.3,33.0,44.6,8.7,1.5,tag3,犯罪,region1, 美国,2010s,0.0,1.089905111439398
6620,无人区(2013),8.3,2013-12-03,34.1,50.5,14.1,1.0,0.3,tag3,西部,region1, 中国大陆,2010s,1.0,1.5327543789924978
6621,蜘蛛侠：平行宇宙 Spider-Man: Into the Spider-Verse(2018),8.6,2018-12-14,44.8,41.7,12.3,0.9,0.2,tag3,动画,region1, 美国,2010s,0.0,1.651278013998144
6622,误杀瞒天记 Drishyam(2015),8.6,2015-07-31,42.4,47.1,9.7,0.6,0.2,tag3,犯罪,region1, 印度,2010s,0.0,1.6273658565927327
6623,王牌特工：特工学院 Kingsman: The Secret Service(2014),8.4,2014-12-13,37.2,46.6,14.5,1.3,0.3,tag3,冒险,region1, 英国 ,2010s,0.0,1.5705429398818975
6624,死侍 Deadpool(2016),7.8,2016-02-12,23.6,48.0,25.6,2.4,0.5,tag3,科幻,region1, 美国 ,2010s,0.0,1.3729120029701065
6625,功夫熊猫3 Kung Fu Panda 3(2016),7.7,2016-01-29,21.5,47.7,28.1,2.4,0.4,tag3,动画,region1, 美国 ,2010s,0.0,1.3324384599156054
6626,我是证人(2015),6.3,2015-10-30,11.1,21.8,45.9,15.0,6.2,tag3,犯罪,region1, 中国大陆 ,2010s,1.0,1.0453229787866574
6627,追凶者也(2016),7.9,2016-09-14,21.1,54.9,22.3,1.5,0.3,tag3,犯罪,region1, 中国大陆,2010s,1.0,1.3242824552976926
6628,绣春刀(2014),7.7,2014-08-07,18.4,50.2,28.0,2.8,0.7,tag3,武侠,region1, 中国大陆,2010s,1.0,1.2648178230095364
6629,影(2018),7.2,2018-09-06,13.1,43.7,35.5,6.1,1.6,tag3,武侠,region1, 中国大陆 ,2010s,1.0,1.1172712956557642
6630,加勒比海盗5：死无对证 Pirates of the Caribbean: Dead Men Tell No Tales(2017),7.2,2017-05-26,14.0,40.1,39.2,5.9,0.8,tag3,冒险,region1, 美国,2010s,0.0,1.146128035678238
6631,霍比特人1：意外之旅 The Hobbit: An Unexpected Journey(2012),8.4,2012-11-28,39.7,44.2,14.4,1.4,0.4,tag3,冒险,region1, 美国 ,2010s,0.0,1.5987905067631152
6632,环太平洋 Pacific Rim(2013),7.7,2013-07-12,23.7,43.9,27.7,3.8,0.9,tag3,冒险,region1, 美国,2010s,0.0,1.3747483460101038
6633,侏罗纪世界 Jurassic World(2015),7.7,2015-06-10,19.9,50.2,27.5,2.1,0.3,tag3,冒险,region1, 美国,2010s,0.0,1.2988530764097066
6634,流感 감기(2013),7.8,2013-08-14,23.4,47.0,25.0,3.6,1.1,tag3,冒险,region1, 韩国,2010s,0.0,1.3692158574101427
6635,小时代(2013),4.9,2013-06-27,6.9,10.1,31.8,25.5,25.7,tag3,爱情,region1, 中国大陆 ,2010s,1.0,0.8388490907372553
6636,卡罗尔 Carol(2015),8.4,2015-05-17,38.6,44.4,15.6,1.1,0.2,tag3,同性,region1, 英国 ,2010s,0.0,1.586587304671755
6637,驯龙高手3 How to Train Your Dragon: The Hidden World(2019),7.4,2019-01-03,15.6,42.7,37.3,3.8,0.5,tag3,冒险,region1, 美国,2010s,0.0,1.1931245983544616
6638,精灵旅社 Hotel Transylvania(2012),8.1,2012-09-08,27.0,50.9,20.6,1.3,0.2,tag3,奇幻,region1, 美国,2010s,0.0,1.4313637641589874
6639,银翼杀手2049 Blade Runner 2049(2017),8.3,2017-10-06,38.5,42.5,16.1,2.2,0.6,tag3,科幻,region1, 美国 ,2010s,0.0,1.5854607295085006
6640,功夫熊猫2 Kung Fu Panda 2(2011),8.0,2011-05-26,26.3,51.3,20.9,1.3,0.2,tag3,动画,region1, 美国,2010s,0.0,1.4199557484897578
6641,克劳斯：圣诞节的秘密 Klaus(2019),8.7,2019-11-08,48.9,40.4,9.9,0.6,0.1,tag3,冒险,region1, 西班牙 ,2010s,0.0,1.6893088591236203
6642,雪国列车 설국열차(2013),7.6,2013-08-01,17.4,47.7,30.7,3.5,0.7,tag3,科幻,region1, 韩国 ,2010s,0.0,1.2405492482825997
6643,死侍2：我爱我家 Deadpool 2(2018),7.3,2018-05-18,13.9,43.3,37.0,4.9,0.9,tag3,科幻,region1, 美国,2010s,0.0,1.1430148002540952
6644,帕丁顿熊2 Paddington 2(2017),8.0,2017-11-10,26.7,50.1,21.5,1.5,0.2,tag3,家庭,region1, 英国 ,2010s,0.0,1.4265112613645752
6645,白日焰火(2014),7.6,2014-02-12,16.5,49.6,30.5,2.9,0.6,tag3,犯罪,region1, 中国大陆,2010s,1.0,1.2174839442139063
6646,十二生肖(2012),6.8,2012-12-12,10.3,30.8,47.6,9.4,1.8,tag3,冒险,region1, 中国大陆 ,2010s,1.0,1.0128372247051722
6647,僵尸世界大战 World War Z(2013),7.6,2013-06-02,18.8,47.1,30.7,3.0,0.5,tag3,恐怖,region1, 美国 ,2010s,0.0,1.2741578492636798
6648,霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies(2014),8.6,2014-12-17,45.3,39.7,13.4,1.3,0.3,tag3,冒险,region1, 美国 ,2010s,0.0,1.6560982020128319
6649,达拉斯买家俱乐部 Dallas Buyers Club(2013),8.8,2013-09-07,49.9,42.2,7.4,0.3,0.1,tag3,传记,region1, 美国,2010s,0.0,1.69810054562339
6650,燃烧 버닝(2018),8.1,2018-05-16,29.9,47.3,19.3,2.5,1.0,tag3,犯罪,region1, 韩国,2010s,0.0,1.4756711883244296
6651,至暗时刻 Darkest Hour(2017),8.5,2017-09-01,40.0,47.5,11.6,0.7,0.2,tag3,历史,region1, 英国 ,2010s,0.0,1.6020599913279623
6652,驯龙高手2 How to Train Your Dragon 2(2014),8.1,2014-05-16,28.2,50.0,20.3,1.4,0.2,tag3,冒险,region1, 美国,2010s,0.0,1.4502491083193612
6653,霍比特人2：史矛革之战 The Hobbit: The Desolation of Smaug(2013),8.5,2013-12-13,39.9,44.7,13.9,1.2,0.3,tag3,冒险,region1, 美国 ,2010s,0.0,1.6009728956867482
6654,荒野猎人 The Revenant(2015),8.0,2015-12-16,26.4,50.4,21.1,1.7,0.3,tag3,冒险,region1, 美国 ,2010s,0.0,1.421603926869831
6655,唐山大地震(2010),7.8,2010-07-22,23.4,49.1,24.3,2.6,0.7,tag3,灾难,region1, 中国大陆 ,2010s,1.0,1.3692158574101427
6656,再次出发之纽约遇见你 Begin Again(2013),8.6,2013-09-07,43.8,42.9,12.3,0.8,0.2,tag3,音乐,region1, 美国,2010s,0.0,1.6414741105040995
6657,加勒比海盗4：惊涛怪浪 Pirates of the Caribbean: On Stranger Tides(2011),7.8,2011-05-20,23.8,45.6,27.7,2.5,0.3,tag3,冒险,region1, 美国,2010s,0.0,1.376576957056512
6658,网络谜踪 Searching(2018),8.5,2018-01-21,38.2,49.6,11.5,0.6,0.1,tag3,惊悚,region1, 美国 ,2010s,0.0,1.5820633629117087
6659,穿靴子的猫 Puss in Boots(2011),7.7,2011-10-28,18.6,48.4,30.6,2.2,0.3,tag3,家庭,region1, 美国,2010s,0.0,1.2695129442179163
6660,八恶人 The Hateful Eight(2015),8.6,2015-12-07,43.5,44.5,10.9,0.9,0.3,tag3,西部,region1, 美国,2010s,0.0,1.6384892569546374
6661,师父(2015),8.2,2015-11-11,30.8,49.6,17.0,1.9,0.7,tag3,武侠,region1, 中国大陆,2010s,1.0,1.4885507165004443
6662,侏罗纪世界2 Jurassic World: Fallen Kingdom(2018),6.6,2018-06-15,6.8,30.6,52.1,9.4,1.2,tag3,冒险,region1, 美国,2010s,0.0,0.8325089127062363
6663,超凡蜘蛛侠 The Amazing Spider-Man(2012),7.7,2012-07-03,20.1,46.3,30.3,2.9,0.5,tag3,奇幻,region1, 美国,2010s,0.0,1.3031960574204888
6664,玩具总动员4 Toy Story 4(2019),8.5,2019-06-21,40.6,44.2,14.1,1.0,0.1,tag3,奇幻,region1, 美国,2010s,0.0,1.608526033577194
6665,帕丁顿熊 Paddington(2014),7.8,2014-11-23,22.5,48.7,26.8,1.8,0.2,tag3,家庭,region1, 英国 ,2010s,0.0,1.3521825181113625
6666,X战警：逆转未来 X-Men: Days of Future Past(2014),8.2,2014-05-23,32.0,48.8,17.7,1.3,0.3,tag3,科幻,region1, 美国 ,2010s,0.0,1.505149978319906
6667,亚当斯一家 The Addams Family(2019),7.4,2019-10-11,18.0,40.4,35.9,4.9,0.7,tag3,家庭,region1, 加拿大 ,2010s,0.0,1.255272505103306
6668,魔发奇缘 Tangled(2010),8.3,2010-11-24,33.8,48.4,16.9,0.8,0.1,tag3,冒险,region1, 美国,2010s,0.0,1.5289167002776547
6669,一九四二(2012),8.1,2012-11-11,33.3,44.3,18.6,2.1,1.7,tag3,战争,region1, 中国大陆,2010s,1.0,1.5224442335063197
6670,精灵旅社2 Hotel Transylvania 2(2015),7.8,2015-09-25,22.7,48.8,26.4,1.9,0.2,tag3,奇幻,region1, 美国 ,2010s,0.0,1.3560258571931227
6671,无敌破坏王2：大闹互联网 Ralph Breaks the Internet(2018),8.0,2018-11-21,28.6,46.4,22.6,2.1,0.3,tag3,奇幻,region1, 美国,2010s,0.0,1.4563660331290431
6672,逃出绝命镇 Get Out(2017),7.8,2017-01-23,21.7,49.7,25.8,2.4,0.5,tag3,恐怖,region1, 美国,2010s,0.0,1.3364597338485296
6673,小时代3：刺金时代(2014),4.7,2014-07-17,6.5,8.0,29.2,27.2,29.0,tag3,爱情,region1, 中国大陆 ,2010s,1.0,0.8129133566428556
6674,小时代2：青木时代(2013),5.0,2013-08-08,6.8,10.2,34.3,26.0,22.7,tag3,爱情,region1, 中国大陆 ,2010s,1.0,0.8325089127062363
6675,自杀小队 Suicide Squad(2016),6.6,2016-08-05,11.9,27.2,44.6,13.7,2.6,tag3,奇幻,region1, 美国,2010s,0.0,1.0755469613925308
6676,X战警：天启 X-Men: Apocalypse(2016),7.7,2016-05-09,20.9,46.6,29.0,3.0,0.5,tag3,奇幻,region1, 美国,2010s,0.0,1.320146286111054
6677,猩球崛起 Rise of the Planet of the Apes(2011),8.2,2011-08-05,27.7,53.5,17.5,1.0,0.2,tag3,科幻,region1, 美国,2010s,0.0,1.4424797690644486
6678,金福南杀人事件始末 김복남 살인사건의 전말(2010),8.6,2010-09-02,42.4,46.3,10.4,0.7,0.2,tag3,犯罪,region1, 韩国,2010s,0.0,1.6273658565927327
6679,招魂 The Conjuring(2013),8.0,2013-06-08,27.1,49.4,21.5,1.7,0.3,tag3,恐怖,region1, 美国,2010s,0.0,1.4329692908744058
6680,移动迷宫 The Maze Runner(2014),7.1,2014-09-19,11.8,38.9,42.1,6.2,1.0,tag3,冒险,region1, 美国 ,2010s,0.0,1.0718820073061255
6681,绣春刀II：修罗战场(2017),7.2,2017-06-18,11.2,44.8,38.0,5.1,0.9,tag3,武侠,region1, 中国大陆,2010s,1.0,1.0492180226701815
6682,金刚狼3：殊死一战 Logan(2017),8.3,2017-02-17,35.6,45.6,16.9,1.5,0.4,tag3,科幻,region1, 美国,2010s,0.0,1.551449997972875
6683,超凡蜘蛛侠2 The Amazing Spider-Man 2(2014),7.7,2014-05-02,21.7,44.9,29.5,3.3,0.6,tag3,奇幻,region1, 美国,2010s,0.0,1.3364597338485296
6684,大黄蜂 Bumblebee(2018),7.0,2018-12-21,10.7,36.8,43.5,8.0,1.1,tag3,冒险,region1, 美国 ,2010s,0.0,1.0293837776852097
6685,神奇女侠 Wonder Woman(2017),7.1,2017-05-30,13.9,37.4,39.4,7.8,1.6,tag3,冒险,region1, 美国 ,2010s,0.0,1.1430148002540952
6686,长城 The Great Wall(2016),4.9,2016-12-16,5.1,10.9,31.7,27.1,25.2,tag3,冒险,region1, 中国大陆 ,2010s,1.0,0.7075701760979364
6687,攀登者(2019),6.0,2019-09-30,5.8,19.8,48.0,20.5,5.8,tag3,冒险,region1, 中国大陆,2010s,1.0,0.7634279935629372
6688,谁先爱上他的 誰先愛上他的(2018),8.6,2018-04-22,44.1,44.3,10.3,0.8,0.4,tag3,同性,region1, 中国台湾,2010s,1.0,1.6444385894678386
6689,怪兽大学 Monsters University(2013),8.3,2013-06-21,32.9,49.4,16.6,1.0,0.1,tag3,冒险,region1, 美国,2010s,0.0,1.5171958979499742
6690,拆弹专家(2017),6.2,2017-04-28,4.4,21.3,56.8,15.2,2.3,tag3,犯罪,region1, 中国大陆 ,2010s,1.0,0.6434526764861874
6691,全民目击(2013),7.8,2013-09-13,23.0,49.2,24.1,2.9,0.8,tag3,犯罪,region1, 中国大陆,2010s,1.0,1.3617278360175928
6692,燃烧女子的肖像 Portrait de la jeune fille en feu(2019),8.7,2019-05-19,47.7,39.9,11.3,0.9,0.2,tag3,同性,region1, 法国,2010s,0.0,1.678518379040114
6693,西游记女儿国(2018),4.4,2018-02-16,3.7,7.2,24.4,36.4,28.3,tag3,奇幻,region1, 中国大陆 ,2010s,1.0,0.568201724066995
6694,宠爱(2019),5.9,2019-12-31,6.0,18.0,46.3,23.5,6.2,tag3,爱情,region1, 中国大陆,2010s,1.0,0.7781512503836436
6695,X战警：黑凤凰 Dark Phoenix(2019),5.7,2019-06-06,3.5,15.2,51.0,25.8,4.6,tag3,冒险,region1, 美国 ,2010s,0.0,0.5440680443502757
6696,极限职业 극한직업(2019),7.8,2019-01-23,21.2,50.4,26.2,1.9,0.3,tag3,犯罪,region1, 韩国,2010s,0.0,1.3263358609287514
6697,碟中谍4 Mission: Impossible - Ghost Protocol(2011),8.4,2011-12-21,32.7,52.9,13.6,0.6,0.1,tag3,冒险,region1, 美国,2010s,0.0,1.5145477526602862
6698,海洋奇缘 Moana(2016),7.5,2016-11-23,17.7,44.7,34.4,2.9,0.4,tag3,奇幻,region1, 美国,2010s,0.0,1.2479732663618066
6699,碟中谍6：全面瓦解 Mission: Impossible - Fallout(2018),8.1,2018-07-27,27.4,50.9,19.9,1.6,0.3,tag3,冒险,region1, 美国 ,2010s,0.0,1.437750562820388
6700,生化危机：终章 Resident Evil: The Final Chapter(2016),6.5,2016-12-23,8.5,26.5,48.7,13.5,2.8,tag3,恐怖,region1, 美国 ,2010s,0.0,0.9294189257142927
6701,疾速追杀 John Wick(2014),7.8,2014-10-24,24.8,44.2,27.2,3.3,0.6,tag3,犯罪,region1, 美国,2010s,0.0,1.3944516808262162
6702,心理罪之城市之光(2017),5.9,2017-12-22,4.4,16.4,51.1,23.6,4.5,tag3,犯罪,region1, 中国大陆 ,2010s,1.0,0.6434526764861874
6703,我是谁：没有绝对安全的系统 Who Am I - Kein System ist sicher(2014),8.2,2014-09-25,31.9,49.5,16.9,1.4,0.3,tag3,犯罪,region1, 德国,2010s,0.0,1.503790683057181
6704,饥饿游戏 The Hunger Games(2012),7.1,2012-03-23,13.2,37.8,40.0,7.3,1.6,tag3,冒险,region1, 美国,2010s,0.0,1.1205739312058498
6705,X战警：第一战 X-Men: First Class(2011),8.2,2011-05-25,29.7,53.1,16.2,0.8,0.2,tag3,科幻,region1, 美国 ,2010s,0.0,1.4727564493172123
6706,环太平洋：雷霆再起 Pacific Rim: Uprising(2018),5.4,2018-03-23,2.8,11.5,47.7,30.4,7.6,tag3,冒险,region1, 英国 ,2010s,0.0,0.4471580313422192
6707,龙门飞甲(2011),6.8,2011-12-15,10.4,33.8,45.4,8.6,1.7,tag3,武侠,region1, 中国大陆 ,2010s,1.0,1.0170333392987803
6708,功夫瑜伽(2017),5.0,2017-01-28,3.6,9.9,35.4,33.2,18.0,tag3,冒险,region1, 中国大陆 ,2010s,1.0,0.5563025007672873
6709,普罗米修斯 Prometheus(2012),7.6,2012-06-08,20.2,44.5,29.8,4.3,1.1,tag3,冒险,region1, 美国 ,2010s,0.0,1.3053513694466237
6710,水形物语 The Shape of Water(2017),7.2,2017-08-31,14.1,40.8,38.1,5.8,1.2,tag3,奇幻,region1, 美国 ,2010s,0.0,1.14921911265538
6711,乔乔的异想世界 Jojo Rabbit(2019),8.3,2019-09-08,33.6,49.2,15.5,1.5,0.3,tag3,战争,region1, 美国 ,2010s,0.0,1.526339277389844
6712,受益人(2019),6.5,2019-11-08,5.3,28.3,54.5,10.7,1.2,tag3,爱情,region1, 中国大陆,2010s,1.0,0.724275869600789
6713,万万没想到(2015),5.7,2015-12-18,6.4,15.2,43.4,24.9,10.0,tag3,冒险,region1, 中国大陆,2010s,1.0,0.8061799739838872
6714,猩球崛起2：黎明之战 Dawn of the Planet of the Apes(2014),7.7,2014-07-11,17.8,50.3,29.1,2.4,0.4,tag3,科幻,region1, 美国,2010s,0.0,1.250420002308894
6715,暮光之城4：破晓(下) The Twilight Saga: Breaking Dawn - Part 2(2012),7.2,2012-11-16,20.3,32.7,36.8,8.0,2.3,tag3,惊悚,region1, 美国,2010s,0.0,1.307496037913213
6716,大侦探皮卡丘 Pokémon Detective Pikachu(2019),6.4,2019-05-10,6.4,24.5,52.6,14.5,2.1,tag3,奇幻,region1, 美国 ,2010s,0.0,0.8061799739838872
6717,精灵旅社3：疯狂假期 Hotel Transylvania 3: Summer Vacation(2018),6.6,2018-07-13,8.3,27.7,53.0,9.9,1.0,tag3,奇幻,region1, 美国 ,2010s,0.0,0.919078092376074
6718,万物理论 The Theory of Everything(2014),8.4,2014-09-07,36.1,48.8,14.3,0.8,0.1,tag3,传记,region1, 英国 ,2010s,0.0,1.557507201905658
6719,智取威虎山(2014),7.7,2014-12-23,19.6,50.8,26.2,2.7,0.8,tag3,战争,region1, 中国大陆 ,2010s,1.0,1.2922560713564761
6720,地心引力 Gravity(2013),7.9,2013-08-28,26.5,46.8,22.7,2.9,1.1,tag3,灾难,region1, 英国 ,2010s,0.0,1.423245873936808
6721,你看起来好像很好吃 おまえうまそうだな(2010),8.9,2010-10-16,55.0,35.4,8.9,0.6,0.2,tag3,儿童,region1, 日本,2010s,0.0,1.7403626894942439
